BUYER_COUNTY,BUYER_STATE,mme,year,population
COFFEE,AL,19775.63471636268,2011,49221.0
DALLAS,AL,14112.426709725205,2011,43868.0
TALLAPOOSA,AL,13001.48137886267,2011,41614.0
LIMESTONE,AL,31468.276177725216,2011,80966.0
PIKE,AL,11837.414352262671,2012,32750.0
ELMORE,AL,35330.0428620003,2012,79330.0
DE KALB,AL,42960.00880128775,2012,70949.0
SHELBY,AL,104473.65259695712,2012,195237.0
CLEBURNE,AL,3372.8372213625153,2012,14905.0
WASHINGTON,AL,1084.4530125000024,2012,17407.0
ESCAMBIA,AL,17929.682310225293,2012,38122.0
FRANKLIN,AL,28422.757872712686,2012,31664.0
CLARKE,AL,11857.815008175181,2012,25768.0
MARSHALL,AL,88101.04985224131,2012,93070.0
SUMTER,AL,2546.8835700000072,2012,13669.0
CHOCTAW,AL,7934.546092612578,2012,13838.0
LAMAR,AL,7658.858055450119,2012,14513.0
LOWNDES,AL,1277.3772652125024,2012,11304.0
JACKSON,AL,38281.869522712215,2012,53279.0
CULLMAN,AL,48024.92623859993,2012,80403.0
LIMESTONE,AL,36121.59763522515,2012,83313.0
LAUDERDALE,AL,51603.39739496349,2012,92528.0
JEFFERSON,AL,393767.3643556979,2012,658464.0
WINSTON,AL,18119.789306025148,2012,24432.0
MORGAN,AL,90385.1390365904,2012,119330.0
PERRY,AL,1748.5096275000028,2012,10525.0
MONROE,AL,8458.772737500101,2012,22993.0
COLBERT,AL,46857.43802407546,2012,54451.0
AUTAUGA,AL,30312.245596800167,2012,54590.0
FAYETTE,AL,8049.841335000061,2012,17219.0
MOBILE,AL,224370.85422370367,2012,412297.0
CRENSHAW,AL,4222.298838862542,2012,13971.0
TALLAPOOSA,AL,14188.656042262719,2012,41534.0
CHAMBERS,AL,20636.66994750032,2012,34228.0
RUSSELL,AL,35356.46796678806,2012,53938.0
DALE,AL,18810.0037959004,2012,50129.0
BUTLER,AL,9417.761232037648,2012,20730.0
CHEROKEE,AL,23015.14158000024,2012,25917.0
MARION,AL,36862.86457931289,2012,30641.0
LAWRENCE,AL,18056.364472500256,2012,34148.0
CONECUH,AL,8843.059811812593,2012,13188.0
TALLADEGA,AL,46591.09438743816,2012,82194.0
CHILTON,AL,24499.14493747512,2012,43611.0
COFFEE,AL,20508.22495158774,2012,49966.0
HOUSTON,AL,49915.57687226401,2012,101459.0
MADISON,AL,251349.24411095786,2012,334661.0
GENEVA,AL,10176.627517500212,2012,26769.0
GREENE,AL,1175.0025825000016,2012,9067.0
BARBOUR,AL,10364.46627795016,2012,27469.0
BALDWIN,AL,128853.8601562586,2012,183226.0
WALKER,AL,102990.30582723985,2012,67016.0
MONTGOMERY,AL,73469.1759220178,2012,229376.0
CALHOUN,AL,90543.82948316989,2012,117834.0
COVINGTON,AL,21573.633739087523,2012,37803.0
BLOUNT,AL,17702.56696136272,2012,57466.0
RANDOLPH,AL,9989.7404827126,2012,22843.0
HALE,AL,4465.592317725021,2012,15750.0
MACON,AL,3844.3071052125188,2012,21214.0
HENRY,AL,4777.403936362519,2012,17275.0
ETOWAH,AL,120654.59053316596,2012,104317.0
BULLOCK,AL,2551.0831652250063,2012,10779.0
DALLAS,AL,15074.96596608792,2012,43572.0
MARENGO,AL,7946.497885425101,2012,20909.0
WILCOX,AL,1203.181050000002,2012,11706.0
TUSCALOOSA,AL,73729.68563741683,2012,194254.0
PICKENS,AL,5779.787719762548,2012,19646.0
CLAY,AL,6418.337790000074,2012,13828.0
SAINT CLAIR,AL,35592.67049658793,2012,83530.0
BIBB,AL,11418.213273862611,2012,22769.0
LEE,AL,25157.283182476,2012,140938.0
COOSA,AL,1292.1801900000028,2012,11305.0
SEBASTIAN,AR,83682.8486089546,2006,121492.0
POINSETT,AR,7224.197673000109,2006,24904.0
BOONE,AR,10420.774393862745,2006,36056.0
CRITTENDEN,AR,11768.271940000252,2006,50360.0
BENTON,AR,45191.330190365996,2006,195569.0
WASHINGTON,AR,40802.680553227976,2006,190314.0
JOHNSON,AR,5671.804527000064,2006,24596.0
SEARCY,AR,1884.1118265,2006,8210.0
POLK,AR,8876.373780000125,2006,20422.0
PIKE,AR,3883.847317950018,2006,11262.0
LEE,AR,1278.4188375000006,2006,11067.0
SAINT FRANCIS,AR,3476.672824999981,2006,28496.0
JACKSON,AR,2929.297492499997,2006,18092.0
WHITE,AR,13045.109623450393,2006,72728.0
MONROE,AR,1245.0403305000054,2006,8949.0
CRAWFORD,AR,22073.505155225717,2006,59126.0
SALINE,AR,24748.0176664512,2006,96661.0
CARROLL,AR,8417.327154862676,2006,26615.0
PULASKI,AR,86556.42241396251,2006,371647.0
INDEPENDENCE,AR,11951.170671000169,2006,35426.0
CROSS,AR,2744.131547999988,2006,18525.0
DESHA,AR,2114.8216127249952,2006,13870.0
BRADLEY,AR,1376.1923109500021,2006,11778.0
MISSISSIPPI,AR,9993.539868500256,2006,46983.0
ASHLEY,AR,4179.869040224962,2006,22501.0
COLUMBIA,AR,3594.818392499972,2006,25133.0
GRANT,AR,2758.4155049999995,2006,17442.0
PERRY,AR,1439.2919865000058,2006,10352.0
HOWARD,AR,2971.0886594999834,2006,13843.0
DALLAS,AR,1256.9566875000053,2006,8477.0
MILLER,AR,8853.313997500112,2006,42669.0
SEVIER,AR,3672.8168213624695,2006,16273.0
LINCOLN,AR,705.152805225,2006,14315.0
DREW,AR,3000.956220224987,2006,18705.0
LITTLE RIVER,AR,2871.037533862489,2006,13147.0
OUACHITA,AR,5598.353298762572,2006,26656.0
CLARK,AR,4483.531793400003,2006,22924.0
WOODRUFF,AR,1873.2402663625107,2006,7877.0
ARKANSAS,AR,4830.744669862519,2006,19785.0
CLEBURNE,AR,6460.911982675084,2006,25430.0
NEVADA,AR,866.4501600000012,2006,9383.0
BAXTER,AR,11600.248253175168,2006,40867.0
LONOKE,AR,11151.210760587916,2006,62648.0
HOT SPRING,AR,4964.615820000049,2006,32248.0
UNION,AR,12173.86880136271,2006,42914.0
CLAY,AR,2817.068248499986,2006,16679.0
FAULKNER,AR,16638.279497225554,2006,102969.0
LOGAN,AR,5529.273558862522,2006,22689.0
JEFFERSON,AR,7354.630900262716,2006,79977.0
POPE,AR,14010.83604312532,2006,58809.0
MARION,AR,3392.227462499973,2006,16759.0
GREENE,AR,15252.316253625228,2006,40469.0
MADISON,AR,1919.606908362501,2006,15156.0
RANDOLPH,AR,3166.549149675,2006,18185.0
SCOTT,AR,5390.8971210000345,2006,11239.0
CRAIGHEAD,AR,26364.407496314027,2006,89725.0
LAFAYETTE,AR,1350.377103862509,2006,7879.0
YELL,AR,4893.647841000031,2006,21556.0
CALHOUN,AR,1009.9854885000047,2006,5693.0
FRANKLIN,AR,3864.9187995,2006,18151.0
PRAIRIE,AR,792.2555625000015,2006,8989.0
GARLAND,AR,32898.7571705893,2006,94077.0
STONE,AR,4505.322606000004,2006,12262.0
MONTGOMERY,AR,1130.6101500000027,2006,
CLEVELAND,AR,129.93045000000004,2006,8829.0
NEWTON,AR,493.372956674999,2006,8474.0
HEMPSTEAD,AR,4930.489632000003,2006,22957.0
VAN BUREN,AR,3480.1289964999933,2006,17027.0
IZARD,AR,7108.670071500002,2006,13583.0
SHARP,AR,8067.949295587608,2006,17629.0
FULTON,AR,6831.7797368625625,2006,12119.0
CHICOT,AR,3156.0734475000177,2006,12516.0
CONWAY,AR,4909.318857000046,2006,20753.0
LAWRENCE,AR,4067.0583977249876,2006,17193.0
PHILLIPS,AR,6208.4032515000745,2006,23244.0
GARLAND,AR,37170.327087265054,2007,94753.0
UNION,AR,14540.116803537749,2007,42267.0
CALHOUN,AR,1347.7570860000012,2007,5659.0
WOODRUFF,AR,2048.22131545001,2007,7648.0
MONTGOMERY,AR,1423.141672500005,2007,
LITTLE RIVER,AR,3393.8933454499825,2007,13107.0
OUACHITA,AR,6738.719678175083,2007,26448.0
SEVIER,AR,4047.284597999945,2007,16347.0
CLEVELAND,AR,131.60772000000009,2007,8896.0
NEWTON,AR,498.664058174999,2007,8428.0
PERRY,AR,1866.3568470000039,2007,10496.0
BAXTER,AR,12178.222337512727,2007,41491.0
DALLAS,AR,1361.1239025000025,2007,8367.0
PIKE,AR,4418.413308862533,2007,11342.0
COLUMBIA,AR,4177.1376299999765,2007,24847.0
SEARCY,AR,2220.029145225001,2007,8275.0
GRANT,AR,2975.0256194999897,2007,17483.0
SALINE,AR,27710.70674378866,2007,100043.0
MONROE,AR,1323.3652163625065,2007,8670.0
JEFFERSON,AR,9163.669144900316,2007,78788.0
HOT SPRING,AR,5339.451300000082,2007,32631.0
WHITE,AR,16474.39642090074,2007,73573.0
HOWARD,AR,3079.7641598624846,2007,13680.0
CHICOT,AR,3440.6574135000205,2007,12313.0
INDEPENDENCE,AR,13458.203715000163,2007,35690.0
LAFAYETTE,AR,1211.131365000008,2007,7845.0
POPE,AR,15770.19249948784,2007,59793.0
IZARD,AR,10880.874889500035,2007,13552.0
LINCOLN,AR,943.0442332250008,2007,14237.0
CRAWFORD,AR,29202.51616945085,2007,60210.0
POLK,AR,8436.196610000108,2007,20377.0
STONE,AR,4796.089939500004,2007,12230.0
HEMPSTEAD,AR,5779.402227862544,2007,22918.0
FAULKNER,AR,19588.176367000768,2007,105637.0
SHARP,AR,7973.241897000129,2007,17506.0
BOONE,AR,13447.000362087814,2007,36759.0
LOGAN,AR,7723.966350000061,2007,22758.0
RANDOLPH,AR,3870.790149974992,2007,18054.0
CARROLL,AR,12397.696260675315,2007,26699.0
CROSS,AR,3699.3956399999706,2007,18172.0
VAN BUREN,AR,4321.823881499989,2007,17226.0
WASHINGTON,AR,48310.542960978964,2007,194526.0
CLEBURNE,AR,7616.486629500165,2007,25545.0
BENTON,AR,54435.50573954205,2007,203664.0
SEBASTIAN,AR,113076.1722397326,2007,122946.0
NEVADA,AR,1052.7194625000009,2007,9267.0
LONOKE,AR,14530.167790225525,2007,64379.0
PRAIRIE,AR,913.2888600000013,2007,8951.0
DREW,AR,3843.140245499969,2007,18535.0
LAWRENCE,AR,4712.637007587524,2007,17286.0
FULTON,AR,7726.778800987548,2007,12354.0
JOHNSON,AR,6818.7136260001025,2007,25109.0
BRADLEY,AR,1687.7744820000034,2007,11737.0
MARION,AR,3797.6992874999823,2007,16795.0
SCOTT,AR,6083.055262500039,2007,11287.0
DESHA,AR,2600.7732855374898,2007,13523.0
CONWAY,AR,5151.844603500045,2007,20992.0
MADISON,AR,2391.061658587497,2007,15353.0
JACKSON,AR,3660.1927748624935,2007,18098.0
YELL,AR,5111.395545000027,2007,21633.0
FRANKLIN,AR,5601.150532500031,2007,18237.0
ARKANSAS,AR,5950.277374500037,2007,19434.0
CRITTENDEN,AR,12895.494565725256,2007,50438.0
CLARK,AR,5480.467787175076,2007,23139.0
POINSETT,AR,7899.856635000138,2007,24813.0
PULASKI,AR,99916.87668745343,2007,373403.0
CLAY,AR,3270.798562537479,2007,16464.0
GREENE,AR,18102.895643475236,2007,40918.0
MILLER,AR,11412.934506362666,2007,42710.0
ASHLEY,AR,4652.35717908753,2007,22229.0
MISSISSIPPI,AR,11563.071624500266,2007,46850.0
CRAIGHEAD,AR,29092.352615039345,2007,91350.0
PHILLIPS,AR,7200.165645000101,2007,22775.0
SAINT FRANCIS,AR,3796.5688159999922,2007,28394.0
LEE,AR,1208.1719184,2007,10823.0
POPE,AR,18382.173265725432,2008,60528.0
WOODRUFF,AR,2566.88213817501,2008,7458.0
CLEBURNE,AR,7872.69003200018,2008,25623.0
SEARCY,AR,1968.7663500000012,2008,8274.0
LOGAN,AR,9575.560644000063,2008,22699.0
OUACHITA,AR,7851.070470900116,2008,26202.0
PULASKI,AR,114687.98438796814,2008,376567.0
CLAY,AR,4097.494162499987,2008,16209.0
INDEPENDENCE,AR,12942.096859500245,2008,35859.0
CONWAY,AR,6049.360365225091,2008,21025.0
CROSS,AR,4266.405029999995,2008,18200.0
CRAIGHEAD,AR,31193.07399345169,2008,93316.0
CLEVELAND,AR,79.24003136250005,2008,8775.0
STONE,AR,4841.608354500019,2008,12370.0
BAXTER,AR,14161.622495962714,2008,41519.0
DALLAS,AR,1454.7098288625025,2008,8282.0
PRAIRIE,AR,1181.6604563625,2008,8806.0
HOT SPRING,AR,5935.180273500118,2008,32737.0
MILLER,AR,14965.707497500189,2008,43047.0
HOWARD,AR,3525.497996999989,2008,13804.0
WHITE,AR,19625.297187175973,2008,74848.0
IZARD,AR,17832.162896999987,2008,13681.0
LAWRENCE,AR,5245.9824069000315,2008,17460.0
LAFAYETTE,AR,1366.0919685000106,2008,7806.0
SAINT FRANCIS,AR,4124.910387999965,2008,28110.0
YELL,AR,6531.3343725000805,2008,21935.0
LINCOLN,AR,898.3469890875026,2008,14176.0
BENTON,AR,62972.13955285503,2008,210807.0
WASHINGTON,AR,57202.99334642928,2008,197223.0
LEE,AR,904.13985,2008,10786.0
BOONE,AR,14849.171287950288,2008,36974.0
SEBASTIAN,AR,131507.18468700704,2008,123762.0
MONTGOMERY,AR,1487.7455175000025,2008,
CRITTENDEN,AR,12590.829418587786,2008,50699.0
NEVADA,AR,1431.844837500002,2008,9062.0
POLK,AR,9487.970827500176,2008,20388.0
LONOKE,AR,18628.206636225816,2008,66086.0
CARROLL,AR,14104.801619587832,2008,26822.0
MARION,AR,4159.370535862479,2008,16996.0
SHARP,AR,6625.509352087603,2008,17416.0
VAN BUREN,AR,4735.674258000006,2008,17373.0
JACKSON,AR,4137.8482035000125,2008,17966.0
BRADLEY,AR,2122.8215085375045,2008,11643.0
PHILLIPS,AR,8096.1568875001185,2008,22411.0
GREENE,AR,20989.702431862785,2008,41286.0
DREW,AR,4285.491074999988,2008,18481.0
FULTON,AR,9491.32380757508,2008,12382.0
PIKE,AR,4670.370851362538,2008,11283.0
JOHNSON,AR,7609.136587500171,2008,25236.0
MISSISSIPPI,AR,12931.246291362713,2008,47037.0
POINSETT,AR,8815.632506400238,2008,24599.0
PERRY,AR,2186.714737500005,2008,10441.0
ARKANSAS,AR,6418.230307500042,2008,19275.0
FRANKLIN,AR,7065.552637500047,2008,18229.0
MONROE,AR,1565.793637500005,2008,8456.0
CRAWFORD,AR,35109.80314050105,2008,60933.0
ASHLEY,AR,4664.55625500002,2008,22148.0
UNION,AR,15122.164624987778,2008,42222.0
SCOTT,AR,6597.780450000028,2008,11227.0
SALINE,AR,32183.409496551547,2008,102599.0
DESHA,AR,2757.9117118124846,2008,13273.0
CALHOUN,AR,1397.5794165000025,2008,5528.0
CLARK,AR,5643.958962000063,2008,23272.0
MADISON,AR,2937.521198174993,2008,15619.0
HEMPSTEAD,AR,6420.7006485000475,2008,22624.0
COLUMBIA,AR,6296.535289500078,2008,24666.0
LITTLE RIVER,AR,4347.315442499998,2008,13099.0
GRANT,AR,3618.272587499983,2008,17718.0
NEWTON,AR,547.9484029499988,2008,8423.0
GARLAND,AR,39920.92666859004,2008,95636.0
CHICOT,AR,3363.0941385000237,2008,12050.0
RANDOLPH,AR,3837.65511135,2008,18072.0
JEFFERSON,AR,10160.3406018129,2008,78354.0
SEVIER,AR,4274.669248499973,2008,16606.0
FAULKNER,AR,23535.45409953848,2008,108477.0
LONOKE,AR,23698.653682950724,2009,63424.0
DALLAS,AR,1729.6376250000062,2009,8214.0
MADISON,AR,3636.540536587496,2009,15478.0
DREW,AR,4717.390545225021,2009,18699.0
LAWRENCE,AR,6163.767570900051,2009,16912.0
CARROLL,AR,17258.280023175328,2009,27321.0
HEMPSTEAD,AR,6230.3979675000965,2009,23094.0
BENTON,AR,77613.25004066843,2009,209931.0
MISSISSIPPI,AR,13886.251657500256,2009,46778.0
SAINT FRANCIS,AR,4233.380257500013,2009,26769.0
FAULKNER,AR,29658.904616363827,2009,104468.0
CONWAY,AR,6948.549292500117,2009,20619.0
PHILLIPS,AR,7611.6290213626135,2009,22002.0
BAXTER,AR,18478.30842540029,2009,41468.0
LOGAN,AR,12796.015950000083,2009,22550.0
LITTLE RIVER,AR,4216.161907725,2009,12921.0
POPE,AR,20212.761514088048,2009,58963.0
CHICOT,AR,3148.0776750000236,2009,12279.0
WASHINGTON,AR,69055.84792065392,2009,193353.0
JACKSON,AR,5305.187985000047,2009,17038.0
CALHOUN,AR,1714.152675000002,2009,5411.0
YELL,AR,6812.178780000094,2009,21912.0
GARLAND,AR,43155.646665002656,2009,96285.0
BOONE,AR,15248.721852037808,2009,36341.0
GREENE,AR,17360.488774312686,2009,40190.0
NEVADA,AR,1775.4111900000034,2009,9324.0
NEWTON,AR,762.3811356750008,2009,8311.0
LEE,AR,963.3315788625017,2009,10776.0
MONTGOMERY,AR,1506.2595300000028,2009,
CLAY,AR,4189.334985000005,2009,16045.0
POLK,AR,8748.514995225143,2009,20140.0
ASHLEY,AR,4993.190175450061,2009,22337.0
CRITTENDEN,AR,12238.767225000263,2009,52199.0
UNION,AR,16726.922071125402,2009,43157.0
IZARD,AR,25262.95691250001,2009,13086.0
SEVIER,AR,4650.146212500002,2009,16516.0
MARION,AR,5243.4951954375565,2009,16581.0
POINSETT,AR,9284.222497500255,2009,24865.0
LAFAYETTE,AR,1573.5205500000077,2009,7715.0
STONE,AR,5369.435550000036,2009,11920.0
CROSS,AR,3769.533712499992,2009,18801.0
FULTON,AR,11440.638259987549,2009,11700.0
SEBASTIAN,AR,135907.9926225065,2009,121325.0
DESHA,AR,2822.132535449993,2009,13737.0
PIKE,AR,5309.959796362539,2009,10763.0
MILLER,AR,18600.62839886272,2009,42971.0
HOT SPRING,AR,6871.0066875001485,2009,31621.0
SCOTT,AR,7369.215000000036,2009,11170.0
LINCOLN,AR,1077.0420906750026,2009,13753.0
WHITE,AR,24348.915491813637,2009,73838.0
PULASKI,AR,136487.69734944482,2009,375518.0
CRAIGHEAD,AR,34885.628262039165,2009,91474.0
WOODRUFF,AR,3190.148155087509,2009,7677.0
MONROE,AR,1583.0466750000055,2009,8606.0
RANDOLPH,AR,3763.673432025008,2009,18058.0
COLUMBIA,AR,6573.9102038625915,2009,24292.0
GRANT,AR,4653.901387500011,2009,17544.0
OUACHITA,AR,9248.925717712722,2009,26016.0
JEFFERSON,AR,12378.49018908804,2009,79698.0
SHARP,AR,7307.404425000084,2009,17689.0
CLARK,AR,6116.885482500099,2009,23601.0
HOWARD,AR,4110.4656038624935,2009,14253.0
INDEPENDENCE,AR,14460.921506362696,2009,34462.0
CRAWFORD,AR,34436.97423386344,2009,58740.0
SEARCY,AR,2123.158125000004,2009,8002.0
VAN BUREN,AR,5280.368812500009,2009,16411.0
BRADLEY,AR,2269.0772327250047,2009,11967.0
FRANKLIN,AR,8188.945608862565,2009,18037.0
PERRY,AR,2842.772025000014,2009,10294.0
SALINE,AR,38287.014927901946,2009,95000.0
PRAIRIE,AR,2006.8538513624976,2009,8776.0
ARKANSAS,AR,6643.993312500056,2009,19385.0
JOHNSON,AR,8393.157487500192,2009,24576.0
CLEBURNE,AR,8693.192685000206,2009,25292.0
NEVADA,AR,2253.928564762502,2010,9149.0
SALINE,AR,39418.521496126756,2010,102439.0
CALHOUN,AR,1818.1733250000007,2010,5529.0
BAXTER,AR,21053.49290250023,2010,41388.0
GARLAND,AR,47772.82652250263,2010,95290.0
ARKANSAS,AR,7564.53349500011,2010,19321.0
INDEPENDENCE,AR,17820.593692500246,2010,35994.0
MONTGOMERY,AR,1626.829260000004,2010,
MARION,AR,6915.895106812559,2010,16779.0
POLK,AR,10181.306970000156,2010,20490.0
BRADLEY,AR,2451.8776275000023,2010,11638.0
CLEBURNE,AR,10160.064540000307,2010,25692.0
BENTON,AR,94245.62321156867,2010,209911.0
CRAWFORD,AR,40525.10708636353,2010,60778.0
PERRY,AR,3346.621792500015,2010,10435.0
WASHINGTON,AR,81867.46357976648,2010,197192.0
FULTON,AR,9885.642409762566,2010,12263.0
JOHNSON,AR,8725.130497500211,2010,25180.0
ASHLEY,AR,5957.9666663626085,2010,22126.0
MILLER,AR,19868.369565225355,2010,43048.0
SAINT FRANCIS,AR,4772.584545000026,2010,28302.0
GREENE,AR,18644.75276726279,2010,41318.0
HOT SPRING,AR,7517.102062500225,2010,32671.0
JEFFERSON,AR,14443.738512713313,2010,78447.0
HOWARD,AR,4483.284802500029,2010,13778.0
BOONE,AR,17108.907038175363,2010,36710.0
SEVIER,AR,5494.231252500068,2010,16636.0
DESHA,AR,3612.3320929500014,2010,13351.0
SEARCY,AR,2138.6761875000075,2010,8227.0
NEWTON,AR,1058.1251195250036,2010,8394.0
LEE,AR,1184.5318874999975,2010,10709.0
CRITTENDEN,AR,13859.500207500283,2010,50673.0
IZARD,AR,24535.8898125,2010,13636.0
SEBASTIAN,AR,152516.12962500678,2010,123847.0
CRAIGHEAD,AR,35433.610173864465,2010,93329.0
LINCOLN,AR,1361.935620225002,2010,14203.0
CARROLL,AR,19456.15214295032,2010,26971.0
UNION,AR,16977.557490900504,2010,42180.0
WOODRUFF,AR,3768.5905163625157,2010,7505.0
GRANT,AR,4824.039352500033,2010,17657.0
DREW,AR,5099.16384408755,2010,18546.0
YELL,AR,7183.182030000121,2010,21895.0
PRAIRIE,AR,2446.981409999997,2010,8839.0
COLUMBIA,AR,6688.623266362602,2010,24756.0
FAULKNER,AR,33865.678912501346,2010,108375.0
PIKE,AR,5407.528657500056,2010,11286.0
LAWRENCE,AR,6460.5907434000765,2010,17340.0
MISSISSIPPI,AR,14425.153185000292,2010,46815.0
FRANKLIN,AR,9512.426527500116,2010,18176.0
CHICOT,AR,5232.166837500018,2010,12102.0
SCOTT,AR,8138.6381250000795,2010,11226.0
POPE,AR,22848.387240225496,2010,60460.0
OUACHITA,AR,10911.83712135027,2010,26293.0
MONROE,AR,1653.915375000001,2010,8492.0
LITTLE RIVER,AR,4236.9249122625015,2010,13145.0
PHILLIPS,AR,10588.624807725146,2010,22412.0
LOGAN,AR,11784.738416362605,2010,22580.0
CONWAY,AR,7937.501602500122,2010,21059.0
PULASKI,AR,157355.6703311438,2010,377060.0
HEMPSTEAD,AR,7095.3493575001785,2010,22747.0
CLAY,AR,4566.645600000009,2010,16297.0
POINSETT,AR,10516.730838862792,2010,24703.0
RANDOLPH,AR,4047.9084656625173,2010,18049.0
CLARK,AR,7566.572025675143,2010,23083.0
VAN BUREN,AR,5062.687950000035,2010,17237.0
STONE,AR,6506.799825000086,2010,12321.0
JACKSON,AR,6644.701027500079,2010,18015.0
WHITE,AR,31368.16701408873,2010,74957.0
SHARP,AR,8418.850537500175,2010,17432.0
LONOKE,AR,29039.85385522612,2010,65846.0
CROSS,AR,3810.6558674999933,2010,18144.0
MADISON,AR,4757.873937712522,2010,15507.0
DALLAS,AR,1801.2129000000045,2010,8280.0
LAFAYETTE,AR,1192.6895475000033,2010,7764.0
CLAY,AR,4622.044016362534,2011,16136.0
BOONE,AR,19835.827429537978,2011,36908.0
CROSS,AR,4631.4744413625185,2011,17992.0
ARKANSAS,AR,7502.461642725093,2011,19146.0
SCOTT,AR,6324.360937500085,2011,11232.0
PHILLIPS,AR,9526.247723175122,2011,22055.0
CRAIGHEAD,AR,35418.63145545167,2011,95034.0
STONE,AR,6488.8319963625645,2011,12395.0
CRITTENDEN,AR,13009.883958862769,2011,50701.0
VAN BUREN,AR,5727.3446400000585,2011,17255.0
MADISON,AR,5779.43995248756,2011,15626.0
FRANKLIN,AR,10097.477737500138,2011,18157.0
CRAWFORD,AR,46820.83647772613,2011,61336.0
JOHNSON,AR,11059.251787500249,2011,25408.0
ASHLEY,AR,6347.385769537659,2011,21966.0
GRANT,AR,6078.017928862541,2011,17767.0
PIKE,AR,6147.7275750000745,2011,11288.0
POPE,AR,24350.236128863024,2011,61166.0
FULTON,AR,7217.820778162556,2011,12301.0
LITTLE RIVER,AR,4744.613633175031,2011,13113.0
CLEBURNE,AR,9871.228305000308,2011,25788.0
MONROE,AR,1795.6384500000006,2011,8322.0
NEWTON,AR,1131.5587886250028,2011,8353.0
CLARK,AR,8139.1381727251965,2011,23066.0
PULASKI,AR,182064.03630159394,2011,379981.0
WHITE,AR,32502.046121363463,2011,76041.0
DREW,AR,5700.323400675095,2011,18499.0
PRAIRIE,AR,1875.330914999999,2011,8768.0
MISSISSIPPI,AR,14180.228467500283,2011,46608.0
FAULKNER,AR,36548.544855001455,2011,111058.0
BAXTER,AR,20721.72804067544,2011,41527.0
LINCOLN,AR,1679.5286215875012,2011,14141.0
HOT SPRING,AR,9238.197034087763,2011,32797.0
HOWARD,AR,5003.2102650000625,2011,13786.0
MILLER,AR,21730.554442500357,2011,43266.0
SEARCY,AR,2340.730380000005,2011,8192.0
PERRY,AR,3502.7024250000145,2011,10450.0
CHICOT,AR,5210.798186587533,2011,11947.0
JEFFERSON,AR,16685.386570651008,2011,77693.0
SALINE,AR,40625.27034817668,2011,105033.0
HEMPSTEAD,AR,7986.469252500211,2011,22658.0
RANDOLPH,AR,4505.451260887546,2011,18015.0
INDEPENDENCE,AR,18608.16823500012,2011,36279.0
YELL,AR,9002.583127500155,2011,21995.0
LAWRENCE,AR,6815.698260675093,2011,17336.0
DALLAS,AR,2139.3715318125023,2011,8200.0
POLK,AR,12090.570180000246,2011,20524.0
GREENE,AR,17821.272480225332,2011,41764.0
BENTON,AR,108174.00860723096,2011,216314.0
SEBASTIAN,AR,168965.41927136894,2011,124961.0
WASHINGTON,AR,95076.78801270424,2011,200621.0
SAINT FRANCIS,AR,5881.865505450051,2011,28195.0
SEVIER,AR,5404.935187500095,2011,16841.0
GARLAND,AR,55905.62567250211,2011,95914.0
LOGAN,AR,12753.740212725183,2011,22502.0
LEE,AR,1415.9167499999978,2011,10563.0
UNION,AR,16351.395069525472,2011,41879.0
CONWAY,AR,9121.402365000176,2011,21164.0
WOODRUFF,AR,4444.797281362517,2011,7379.0
IZARD,AR,13779.869062500095,2011,13600.0
MONTGOMERY,AR,2101.2243750000057,2011,
NEVADA,AR,2755.4577761250102,2011,9078.0
CALHOUN,AR,1746.1583250000006,2011,5417.0
LONOKE,AR,28636.543755225957,2011,67189.0
CARROLL,AR,19618.500817500368,2011,27145.0
DESHA,AR,4027.8724088624967,2011,13131.0
MARION,AR,6671.246126587545,2011,16744.0
SHARP,AR,6883.708995000133,2011,17386.0
LAFAYETTE,AR,1398.0733350000016,2011,7691.0
JACKSON,AR,6236.619382500069,2011,17969.0
BRADLEY,AR,2946.035216362499,2011,11580.0
POINSETT,AR,10652.517487725308,2011,24622.0
OUACHITA,AR,12701.675676562876,2011,26137.0
COLUMBIA,AR,7090.4973604501465,2011,24607.0
CHICOT,AR,5553.788210362537,2012,11759.0
FULTON,AR,7693.678280662556,2012,12301.0
BRADLEY,AR,3061.2569331749896,2012,11510.0
LAFAYETTE,AR,1803.904687500005,2012,7618.0
SCOTT,AR,7158.506287500084,2012,11170.0
MONTGOMERY,AR,2434.636076362511,2012,
CARROLL,AR,21691.979707500257,2012,27321.0
GREENE,AR,18556.219230450068,2012,42224.0
PRAIRIE,AR,1700.6814000000034,2012,8659.0
WASHINGTON,AR,102403.84676884103,2012,204057.0
PIKE,AR,7540.612245000083,2012,11261.0
STONE,AR,6336.007181587561,2012,12480.0
MADISON,AR,7468.711917487571,2012,15674.0
MISSISSIPPI,AR,15310.176153862854,2012,46388.0
