BUYER_COUNTY,BUYER_STATE,mme,quantity,year
DESHA,AR,2114.8216127249952,1889.0,2006
BRADLEY,AR,1376.1923109500021,1548.0,2006
MISSISSIPPI,AR,9993.539868500256,7880.0,2006
ASHLEY,AR,4179.869040224962,4460.0,2006
COLUMBIA,AR,3594.818392499972,2948.0,2006
GRANT,AR,2758.4155049999995,1866.0,2006
PERRY,AR,1439.2919865000058,788.0,2006
HOWARD,AR,2971.0886594999834,3736.0,2006
DALLAS,AR,1256.9566875000053,1096.0,2006
MILLER,AR,8853.313997500112,7108.0,2006
SEVIER,AR,3672.8168213624695,3335.0,2006
LINCOLN,AR,705.152805225,1052.0,2006
DREW,AR,3000.9562202249867,3446.0,2006
LITTLE RIVER,AR,2871.0375338624895,2313.0,2006
OUACHITA,AR,5598.353298762572,3368.0,2006
CLARK,AR,4483.531793400003,3646.0,2006
WOODRUFF,AR,1873.2402663625107,1173.0,2006
ARKANSAS,AR,4830.744669862519,3009.0,2006
CLEBURNE,AR,6460.911982675084,5022.0,2006
NEVADA,AR,866.4501600000012,724.0,2006
BAXTER,AR,11600.248253175168,6782.0,2006
LONOKE,AR,11151.210760587916,8669.0,2006
HOT SPRING,AR,4964.615820000049,4151.0,2006
UNION,AR,12173.86880136271,7220.0,2006
CLAY,AR,2817.068248499986,2510.0,2006
FAULKNER,AR,16638.279497225554,12368.0,2006
LOGAN,AR,5529.273558862522,3411.0,2006
JEFFERSON,AR,7354.630900262716,6214.0,2006
POPE,AR,14010.83604312532,9345.0,2006
MARION,AR,3392.2274624999727,3425.0,2006
GREENE,AR,15252.316253625228,8243.0,2006
MADISON,AR,1919.606908362501,1754.0,2006
RANDOLPH,AR,3166.549149675,2238.0,2006
SCOTT,AR,5390.8971210000345,3047.0,2006
CRAIGHEAD,AR,26364.407496314027,20087.0,2006
LAFAYETTE,AR,1350.377103862509,1384.0,2006
YELL,AR,4893.647841000031,3431.0,2006
CALHOUN,AR,1009.9854885000047,855.0,2006
FRANKLIN,AR,3864.9187994999997,2376.0,2006
PRAIRIE,AR,792.2555625000015,628.0,2006
GARLAND,AR,32898.7571705893,25308.0,2006
STONE,AR,4505.322606000004,2455.0,2006
MONTGOMERY,AR,1130.6101500000027,738.0,2006
CLEVELAND,AR,129.93045000000004,121.0,2006
NEWTON,AR,493.372956674999,292.0,2006
HEMPSTEAD,AR,4930.489632000003,3883.0,2006
VAN BUREN,AR,3480.1289964999933,2614.0,2006
IZARD,AR,7108.670071500003,3078.0,2006
SHARP,AR,8067.9492955876085,4529.0,2006
FULTON,AR,6831.7797368625625,3647.0,2006
CHICOT,AR,3156.0734475000177,1466.0,2006
CONWAY,AR,4909.318857000046,5654.0,2006
LAWRENCE,AR,4067.0583977249876,2313.0,2006
PHILLIPS,AR,6208.4032515000745,4541.0,2006
GARLAND,AR,37170.327087265054,28474.0,2007
UNION,AR,14540.116803537749,8074.0,2007
CALHOUN,AR,1347.7570860000012,1136.0,2007
WOODRUFF,AR,2048.22131545001,1357.0,2007
MONTGOMERY,AR,1423.1416725000047,938.0,2007
LITTLE RIVER,AR,3393.8933454499825,2839.0,2007
OUACHITA,AR,6738.719678175083,3804.0,2007
SEVIER,AR,4047.284597999945,3991.0,2007
CLEVELAND,AR,131.60772000000009,148.0,2007
NEWTON,AR,498.664058174999,324.0,2007
PERRY,AR,1866.3568470000039,819.0,2007
BAXTER,AR,12178.222337512729,7914.0,2007
DALLAS,AR,1361.1239025000025,1063.0,2007
PIKE,AR,4418.413308862533,2066.0,2007
COLUMBIA,AR,4177.1376299999765,2727.0,2007
SEARCY,AR,2220.029145225001,1117.0,2007
GRANT,AR,2975.0256194999897,2308.0,2007
SALINE,AR,27710.706743788665,18055.0,2007
MONROE,AR,1323.3652163625065,985.0,2007
JEFFERSON,AR,9163.669144900316,8023.0,2007
HOT SPRING,AR,5339.451300000082,4744.0,2007
WHITE,AR,16474.39642090074,12548.0,2007
HOWARD,AR,3079.7641598624846,3715.0,2007
CHICOT,AR,3440.6574135000205,1476.0,2007
INDEPENDENCE,AR,13458.203715000163,8702.0,2007
LAFAYETTE,AR,1211.131365000008,1513.0,2007
POPE,AR,15770.19249948784,9804.0,2007
IZARD,AR,10880.874889500035,4137.0,2007
LINCOLN,AR,943.0442332250008,1225.0,2007
CRAWFORD,AR,29202.51616945085,19298.0,2007
POLK,AR,8436.196610000108,6322.0,2007
STONE,AR,4796.089939500004,2829.0,2007
HEMPSTEAD,AR,5779.402227862544,4464.0,2007
FAULKNER,AR,19588.17636700077,14214.0,2007
SHARP,AR,7973.241897000129,4517.0,2007
BOONE,AR,13447.000362087814,8154.0,2007
LOGAN,AR,7723.966350000061,4607.0,2007
RANDOLPH,AR,3870.790149974992,2468.0,2007
CARROLL,AR,12397.696260675315,7764.0,2007
CROSS,AR,3699.3956399999706,2607.0,2007
VAN BUREN,AR,4321.823881499989,2963.0,2007
WASHINGTON,AR,48310.542960978964,33175.0,2007
CLEBURNE,AR,7616.486629500165,7233.0,2007
BENTON,AR,54435.50573954205,38993.0,2007
SEBASTIAN,AR,113076.1722397326,50210.0,2007
NEVADA,AR,1052.7194625000009,821.0,2007
LONOKE,AR,14530.167790225525,11231.0,2007
PRAIRIE,AR,913.2888600000013,730.0,2007
DREW,AR,3843.1402454999693,4525.0,2007
LAWRENCE,AR,4712.637007587524,2589.0,2007
FULTON,AR,7726.778800987548,3770.0,2007
JOHNSON,AR,6818.713626000103,5287.0,2007
BRADLEY,AR,1687.7744820000034,1867.0,2007
MARION,AR,3797.6992874999823,3995.0,2007
SCOTT,AR,6083.055262500039,3235.0,2007
DESHA,AR,2600.7732855374898,2299.0,2007
CONWAY,AR,5151.844603500045,4983.0,2007
MADISON,AR,2391.061658587497,2255.0,2007
JACKSON,AR,3660.1927748624935,2706.0,2007
YELL,AR,5111.395545000027,3472.0,2007
FRANKLIN,AR,5601.150532500031,2871.0,2007
ARKANSAS,AR,5950.277374500037,3308.0,2007
CRITTENDEN,AR,12895.494565725256,11012.0,2007
CLARK,AR,5480.4677871750755,4368.0,2007
POINSETT,AR,7899.856635000138,5740.0,2007
PULASKI,AR,99916.87668745343,83760.0,2007
CLAY,AR,3270.798562537479,2887.0,2007
GREENE,AR,18102.895643475233,10857.0,2007
MILLER,AR,11412.934506362666,8755.0,2007
ASHLEY,AR,4652.35717908753,5361.0,2007
MISSISSIPPI,AR,11563.071624500266,8773.0,2007
CRAIGHEAD,AR,29092.352615039345,24349.0,2007
PHILLIPS,AR,7200.165645000101,4956.0,2007
SAINT FRANCIS,AR,3796.5688159999922,2840.0,2007
LEE,AR,1208.1719184,1434.0,2007
POPE,AR,18382.173265725432,11489.0,2008
WOODRUFF,AR,2566.88213817501,1561.0,2008
CLEBURNE,AR,7872.69003200018,7668.0,2008
SEARCY,AR,1968.7663500000015,1117.0,2008
LOGAN,AR,9575.560644000063,5619.0,2008
OUACHITA,AR,7851.070470900116,4232.0,2008
PULASKI,AR,114687.98438796814,88103.0,2008
CLAY,AR,4097.494162499987,4026.0,2008
INDEPENDENCE,AR,12942.096859500245,9261.0,2008
CONWAY,AR,6049.360365225091,5622.0,2008
CROSS,AR,4266.405029999995,3021.0,2008
CRAIGHEAD,AR,31193.07399345169,24881.0,2008
CLEVELAND,AR,79.24003136250005,104.0,2008
STONE,AR,4841.608354500019,3454.0,2008
BAXTER,AR,14161.622495962714,9223.0,2008
DALLAS,AR,1454.7098288625025,1215.0,2008
PRAIRIE,AR,1181.6604563625,916.0,2008
HOT SPRING,AR,5935.180273500118,5405.0,2008
MILLER,AR,14965.707497500189,11335.0,2008
HOWARD,AR,3525.497996999989,4221.0,2008
WHITE,AR,19625.297187175973,14721.0,2008
IZARD,AR,17832.162896999987,6006.0,2008
LAWRENCE,AR,5245.9824069000315,3174.0,2008
LAFAYETTE,AR,1366.0919685000106,1240.0,2008
SAINT FRANCIS,AR,4124.910387999965,4217.0,2008
YELL,AR,6531.334372500081,4168.0,2008
LINCOLN,AR,898.3469890875026,1327.0,2008
BENTON,AR,62972.13955285503,44958.0,2008
WASHINGTON,AR,57202.99334642928,38551.0,2008
LEE,AR,904.13985,1565.0,2008
BOONE,AR,14849.171287950288,9203.0,2008
SEBASTIAN,AR,131507.18468700704,57647.0,2008
MONTGOMERY,AR,1487.7455175000025,866.0,2008
CRITTENDEN,AR,12590.829418587786,10664.0,2008
NEVADA,AR,1431.844837500002,882.0,2008
POLK,AR,9487.970827500176,6811.0,2008
LONOKE,AR,18628.206636225816,13363.0,2008
CARROLL,AR,14104.801619587832,8973.0,2008
MARION,AR,4159.370535862479,4487.0,2008
SHARP,AR,6625.509352087603,3875.0,2008
VAN BUREN,AR,4735.674258000006,3517.0,2008
JACKSON,AR,4137.8482035000125,3302.0,2008
BRADLEY,AR,2122.8215085375045,2277.0,2008
PHILLIPS,AR,8096.1568875001185,5046.0,2008
GREENE,AR,20989.702431862785,12999.0,2008
DREW,AR,4285.491074999988,4707.0,2008
FULTON,AR,9491.32380757508,4160.0,2008
PIKE,AR,4670.370851362538,2202.0,2008
JOHNSON,AR,7609.136587500171,6468.0,2008
MISSISSIPPI,AR,12931.246291362713,9615.0,2008
POINSETT,AR,8815.632506400238,6404.0,2008
PERRY,AR,2186.714737500005,1060.0,2008
ARKANSAS,AR,6418.230307500042,3426.0,2008
FRANKLIN,AR,7065.552637500047,3564.0,2008
MONROE,AR,1565.793637500005,1182.0,2008
CRAWFORD,AR,35109.80314050105,22772.0,2008
ASHLEY,AR,4664.55625500002,5263.0,2008
UNION,AR,15122.164624987778,8952.0,2008
SCOTT,AR,6597.780450000028,3770.0,2008
SALINE,AR,32183.409496551547,21894.0,2008
DESHA,AR,2757.9117118124846,2555.0,2008
CALHOUN,AR,1397.5794165000025,1262.0,2008
CLARK,AR,5643.9589620000625,4841.0,2008
MADISON,AR,2937.521198174993,2855.0,2008
HEMPSTEAD,AR,6420.7006485000475,5354.0,2008
COLUMBIA,AR,6296.535289500078,3527.0,2008
LITTLE RIVER,AR,4347.315442499998,3447.0,2008
GRANT,AR,3618.272587499983,2806.0,2008
NEWTON,AR,547.9484029499988,302.0,2008
GARLAND,AR,39920.92666859004,31016.0,2008
CHICOT,AR,3363.0941385000237,1477.0,2008
RANDOLPH,AR,3837.65511135,2598.0,2008
JEFFERSON,AR,10160.3406018129,8850.0,2008
SEVIER,AR,4274.669248499973,4240.0,2008
FAULKNER,AR,23535.45409953848,16845.0,2008
LONOKE,AR,23698.653682950724,15604.0,2009
DALLAS,AR,1729.6376250000062,1538.0,2009
MADISON,AR,3636.540536587496,2895.0,2009
DREW,AR,4717.390545225021,4817.0,2009
LAWRENCE,AR,6163.767570900051,3546.0,2009
CARROLL,AR,17258.280023175328,10783.0,2009
HEMPSTEAD,AR,6230.3979675000965,5902.0,2009
BENTON,AR,77613.25004066843,53158.0,2009
MISSISSIPPI,AR,13886.251657500256,11175.0,2009
SAINT FRANCIS,AR,4233.380257500013,3899.0,2009
FAULKNER,AR,29658.904616363827,20969.0,2009
CONWAY,AR,6948.549292500117,6258.0,2009
PHILLIPS,AR,7611.6290213626135,4865.0,2009
BAXTER,AR,18478.30842540029,11698.0,2009
LOGAN,AR,12796.015950000083,6919.0,2009
LITTLE RIVER,AR,4216.161907725,4005.0,2009
POPE,AR,20212.761514088048,13125.0,2009
CHICOT,AR,3148.0776750000236,1524.0,2009
WASHINGTON,AR,69055.84792065392,43928.0,2009
JACKSON,AR,5305.187985000047,4388.0,2009
CALHOUN,AR,1714.152675000002,1205.0,2009
YELL,AR,6812.178780000094,4302.0,2009
GARLAND,AR,43155.646665002656,32829.0,2009
BOONE,AR,15248.721852037808,10163.0,2009
GREENE,AR,17360.488774312686,11001.0,2009
NEVADA,AR,1775.4111900000034,1198.0,2009
NEWTON,AR,762.3811356750008,340.0,2009
LEE,AR,963.3315788625017,1304.0,2009
MONTGOMERY,AR,1506.2595300000028,876.0,2009
CLAY,AR,4189.334985000005,4110.0,2009
POLK,AR,8748.514995225143,6329.0,2009
ASHLEY,AR,4993.190175450061,5459.0,2009
CRITTENDEN,AR,12238.767225000263,10906.0,2009
UNION,AR,16726.922071125402,10571.0,2009
IZARD,AR,25262.95691250001,8226.0,2009
SEVIER,AR,4650.146212500002,5029.0,2009
MARION,AR,5243.4951954375565,5454.0,2009
POINSETT,AR,9284.222497500255,7069.0,2009
LAFAYETTE,AR,1573.5205500000077,1052.0,2009
STONE,AR,5369.435550000036,3779.0,2009
CROSS,AR,3769.533712499992,2868.0,2009
FULTON,AR,11440.63825998755,4712.0,2009
SEBASTIAN,AR,135907.9926225065,63789.0,2009
DESHA,AR,2822.132535449993,2643.0,2009
PIKE,AR,5309.959796362539,2481.0,2009
MILLER,AR,18600.62839886272,10656.0,2009
HOT SPRING,AR,6871.0066875001485,5894.0,2009
SCOTT,AR,7369.215000000036,4166.0,2009
LINCOLN,AR,1077.0420906750026,1584.0,2009
WHITE,AR,24348.915491813637,17832.0,2009
PULASKI,AR,136487.69734944482,103209.0,2009
CRAIGHEAD,AR,34885.628262039165,28823.0,2009
WOODRUFF,AR,3190.1481550875087,1868.0,2009
MONROE,AR,1583.0466750000055,932.0,2009
RANDOLPH,AR,3763.673432025008,2736.0,2009
COLUMBIA,AR,6573.9102038625915,4090.0,2009
GRANT,AR,4653.901387500011,3518.0,2009
OUACHITA,AR,9248.925717712722,5586.0,2009
JEFFERSON,AR,12378.49018908804,11557.0,2009
SHARP,AR,7307.404425000084,4508.0,2009
CLARK,AR,6116.885482500099,5582.0,2009
HOWARD,AR,4110.4656038624935,4652.0,2009
INDEPENDENCE,AR,14460.921506362696,11240.0,2009
CRAWFORD,AR,34436.97423386344,23934.0,2009
SEARCY,AR,2123.158125000004,1446.0,2009
VAN BUREN,AR,5280.368812500009,3654.0,2009
BRADLEY,AR,2269.0772327250047,2587.0,2009
FRANKLIN,AR,8188.945608862565,4271.0,2009
PERRY,AR,2842.772025000014,1407.0,2009
SALINE,AR,38287.014927901946,25622.0,2009
PRAIRIE,AR,2006.8538513624976,1335.0,2009
ARKANSAS,AR,6643.993312500056,3824.0,2009
JOHNSON,AR,8393.157487500192,6995.0,2009
CLEBURNE,AR,8693.192685000206,7987.0,2009
NEVADA,AR,2253.928564762502,1508.0,2010
SALINE,AR,39418.521496126756,26779.0,2010
CALHOUN,AR,1818.1733250000011,1318.0,2010
BAXTER,AR,21053.49290250023,14354.0,2010
GARLAND,AR,47772.826522502626,35835.0,2010
ARKANSAS,AR,7564.53349500011,4311.0,2010
INDEPENDENCE,AR,17820.593692500246,12187.0,2010
MONTGOMERY,AR,1626.829260000004,836.0,2010
MARION,AR,6915.895106812559,5591.0,2010
POLK,AR,10181.306970000156,6831.0,2010
BRADLEY,AR,2451.8776275000023,2802.0,2010
CLEBURNE,AR,10160.064540000309,9557.0,2010
BENTON,AR,94245.62321156869,62914.0,2010
CRAWFORD,AR,40525.10708636353,26525.0,2010
PERRY,AR,3346.621792500015,1581.0,2010
WASHINGTON,AR,81867.46357976648,51391.0,2010
FULTON,AR,9885.642409762566,4274.0,2010
JOHNSON,AR,8725.130497500211,7264.0,2010
ASHLEY,AR,5957.966666362609,6169.0,2010
MILLER,AR,19868.369565225355,14914.0,2010
SAINT FRANCIS,AR,4772.584545000026,4120.0,2010
GREENE,AR,18644.75276726279,13096.0,2010
HOT SPRING,AR,7517.102062500225,6779.0,2010
JEFFERSON,AR,14443.738512713313,13230.0,2010
HOWARD,AR,4483.2848025000285,5199.0,2010
BOONE,AR,17108.907038175363,11884.0,2010
SEVIER,AR,5494.231252500068,5728.0,2010
DESHA,AR,3612.3320929500014,2801.0,2010
SEARCY,AR,2138.6761875000075,1656.0,2010
NEWTON,AR,1058.1251195250036,580.0,2010
LEE,AR,1184.5318874999975,1492.0,2010
CRITTENDEN,AR,13859.500207500283,11515.0,2010
IZARD,AR,24535.8898125,8367.0,2010
SEBASTIAN,AR,152516.12962500678,72256.0,2010
CRAIGHEAD,AR,35433.610173864465,28265.0,2010
LINCOLN,AR,1361.935620225002,1956.0,2010
CARROLL,AR,19456.15214295032,12032.0,2010
UNION,AR,16977.557490900504,11062.0,2010
WOODRUFF,AR,3768.5905163625157,2079.0,2010
GRANT,AR,4824.039352500033,3862.0,2010
DREW,AR,5099.16384408755,5245.0,2010
YELL,AR,7183.182030000121,4812.0,2010
PRAIRIE,AR,2446.981409999997,1604.0,2010
COLUMBIA,AR,6688.623266362602,4525.0,2010
FAULKNER,AR,33865.678912501346,23190.0,2010
PIKE,AR,5407.528657500056,2577.0,2010
LAWRENCE,AR,6460.5907434000765,4351.0,2010
MISSISSIPPI,AR,14425.153185000292,11035.0,2010
FRANKLIN,AR,9512.426527500116,4909.0,2010
CHICOT,AR,5232.166837500018,2572.0,2010
SCOTT,AR,8138.63812500008,4204.0,2010
POPE,AR,22848.387240225496,14479.0,2010
OUACHITA,AR,10911.83712135027,7072.0,2010
MONROE,AR,1653.915375000001,1062.0,2010
LITTLE RIVER,AR,4236.9249122625015,4397.0,2010
PHILLIPS,AR,10588.624807725146,6357.0,2010
LOGAN,AR,11784.738416362605,6411.0,2010
CONWAY,AR,7937.501602500122,6358.0,2010
PULASKI,AR,157355.6703311438,115161.0,2010
HEMPSTEAD,AR,7095.3493575001785,7024.0,2010
CLAY,AR,4566.645600000009,4535.0,2010
POINSETT,AR,10516.730838862792,7851.0,2010
RANDOLPH,AR,4047.9084656625173,3101.0,2010
CLARK,AR,7566.572025675143,7163.0,2010
VAN BUREN,AR,5062.687950000035,4081.0,2010
STONE,AR,6506.799825000086,4604.0,2010
JACKSON,AR,6644.701027500079,5293.0,2010
WHITE,AR,31368.16701408873,21132.0,2010
SHARP,AR,8418.850537500175,5136.0,2010
LONOKE,AR,29039.85385522612,19505.0,2010
CROSS,AR,3810.6558674999933,3055.0,2010
MADISON,AR,4757.873937712522,3598.0,2010
DALLAS,AR,1801.2129000000045,1603.0,2010
LAFAYETTE,AR,1192.6895475000033,996.0,2010
CLAY,AR,4622.044016362534,4719.0,2011
BOONE,AR,19835.827429537978,14360.0,2011
CROSS,AR,4631.4744413625185,3974.0,2011
ARKANSAS,AR,7502.461642725093,4445.0,2011
SCOTT,AR,6324.360937500085,3454.0,2011
PHILLIPS,AR,9526.247723175122,6116.0,2011
CRAIGHEAD,AR,35418.63145545167,29594.0,2011
STONE,AR,6488.8319963625645,4674.0,2011
CRITTENDEN,AR,13009.883958862769,10592.0,2011
VAN BUREN,AR,5727.3446400000585,4597.0,2011
MADISON,AR,5779.43995248756,4171.0,2011
FRANKLIN,AR,10097.477737500138,5164.0,2011
CRAWFORD,AR,46820.83647772613,28455.0,2011
JOHNSON,AR,11059.251787500249,8020.0,2011
ASHLEY,AR,6347.385769537659,6903.0,2011
GRANT,AR,6078.017928862541,4226.0,2011
PIKE,AR,6147.727575000074,2993.0,2011
POPE,AR,24350.236128863024,16592.0,2011
FULTON,AR,7217.820778162556,3172.0,2011
LITTLE RIVER,AR,4744.613633175031,5700.0,2011
CLEBURNE,AR,9871.228305000308,9416.0,2011
MONROE,AR,1795.6384500000006,1269.0,2011
NEWTON,AR,1131.5587886250028,614.0,2011
CLARK,AR,8139.138172725196,7614.0,2011
PULASKI,AR,182064.03630159394,131702.0,2011
WHITE,AR,32502.046121363463,21891.0,2011
DREW,AR,5700.323400675095,5776.0,2011
PRAIRIE,AR,1875.330914999999,1421.0,2011
MISSISSIPPI,AR,14180.228467500283,11647.0,2011
FAULKNER,AR,36548.544855001455,26688.0,2011
BAXTER,AR,20721.72804067544,15503.0,2011
LINCOLN,AR,1679.5286215875012,2246.0,2011
HOT SPRING,AR,9238.197034087763,8523.0,2011
HOWARD,AR,5003.2102650000625,4773.0,2011
MILLER,AR,21730.554442500357,15396.0,2011
SEARCY,AR,2340.730380000005,1375.0,2011
PERRY,AR,3502.7024250000145,1826.0,2011
CHICOT,AR,5210.798186587533,2666.0,2011
JEFFERSON,AR,16685.386570651008,15274.0,2011
SALINE,AR,40625.27034817668,27386.0,2011
HEMPSTEAD,AR,7986.469252500211,7115.0,2011
RANDOLPH,AR,4505.451260887546,3442.0,2011
INDEPENDENCE,AR,18608.16823500012,13252.0,2011
YELL,AR,9002.583127500155,5710.0,2011
LAWRENCE,AR,6815.698260675093,4672.0,2011
DALLAS,AR,2139.3715318125023,1769.0,2011
POLK,AR,12090.570180000246,8929.0,2011
GREENE,AR,17821.272480225332,13588.0,2011
BENTON,AR,108174.00860723096,73334.0,2011
SEBASTIAN,AR,168965.41927136894,81915.0,2011
WASHINGTON,AR,95076.78801270424,60584.0,2011
SAINT FRANCIS,AR,5881.865505450051,5136.0,2011
SEVIER,AR,5404.935187500095,6002.0,2011
GARLAND,AR,55905.62567250211,45434.0,2011
LOGAN,AR,12753.740212725183,6224.0,2011
LEE,AR,1415.9167499999978,1675.0,2011
UNION,AR,16351.395069525472,11980.0,2011
CONWAY,AR,9121.402365000176,6738.0,2011
WOODRUFF,AR,4444.797281362517,2538.0,2011
IZARD,AR,13779.869062500095,5553.0,2011
MONTGOMERY,AR,2101.2243750000057,987.0,2011
NEVADA,AR,2755.4577761250102,1844.0,2011
CALHOUN,AR,1746.1583250000006,1429.0,2011
LONOKE,AR,28636.543755225954,19996.0,2011
CARROLL,AR,19618.50081750037,12003.0,2011
DESHA,AR,4027.8724088624967,3361.0,2011
MARION,AR,6671.246126587545,5208.0,2011
SHARP,AR,6883.708995000133,5152.0,2011
LAFAYETTE,AR,1398.0733350000016,1159.0,2011
JACKSON,AR,6236.619382500069,5181.0,2011
BRADLEY,AR,2946.035216362499,3443.0,2011
POINSETT,AR,10652.517487725308,7867.0,2011
OUACHITA,AR,12701.675676562876,8126.0,2011
COLUMBIA,AR,7090.4973604501465,5367.0,2011
CHICOT,AR,5553.788210362537,2890.0,2012
FULTON,AR,7693.678280662556,3015.0,2012
BRADLEY,AR,3061.2569331749896,3442.0,2012
LAFAYETTE,AR,1803.904687500005,1280.0,2012
SCOTT,AR,7158.506287500084,3423.0,2012
MONTGOMERY,AR,2434.636076362511,1196.0,2012
CARROLL,AR,21691.979707500257,11358.0,2012
GREENE,AR,18556.219230450068,13019.0,2012
PRAIRIE,AR,1700.6814000000031,1439.0,2012
WASHINGTON,AR,102403.84676884103,60310.0,2012
PIKE,AR,7540.612245000083,3427.0,2012
STONE,AR,6336.007181587561,4316.0,2012
MADISON,AR,7468.711917487571,4163.0,2012
MISSISSIPPI,AR,15310.176153862854,12493.0,2012
CLEBURNE,AR,10309.058685000242,8006.0,2012
INDEPENDENCE,AR,19326.10163250017,13243.0,2012
PULASKI,AR,195280.81423340546,140977.0,2012
MONROE,AR,2190.3072974999977,1655.0,2012
LITTLE RIVER,AR,5063.092245000034,4844.0,2012
UNION,AR,16303.408751550398,10546.0,2012
VAN BUREN,AR,6967.050041362551,4895.0,2012
FAULKNER,AR,41960.36151000165,31566.0,2012
BAXTER,AR,23637.017689987617,15488.0,2012
LINCOLN,AR,1868.246378175,2308.0,2012
HOT SPRING,AR,10413.032162025273,8028.0,2012
WHITE,AR,34906.71931181339,22394.0,2012
HOWARD,AR,5175.5529975000845,3498.0,2012
PERRY,AR,4420.1756775000185,1856.0,2012
MILLER,AR,24743.66520112512,15700.0,2012
JEFFERSON,AR,19604.724159901147,16611.0,2012
SALINE,AR,47984.62395885123,27114.0,2012
HEMPSTEAD,AR,9613.850257500224,6900.0,2012
RANDOLPH,AR,4547.534862937532,3367.0,2012
OUACHITA,AR,13589.178231787837,8846.0,2012
COLUMBIA,AR,7573.364206350132,5292.0,2012
CLARK,AR,8657.247450000172,6747.0,2012
LONOKE,AR,33316.2116663632,19240.0,2012
CALHOUN,AR,1668.3035325000033,1061.0,2012
GARLAND,AR,62846.4641034009,39448.0,2012
SEVIER,AR,6509.482736362654,6252.0,2012
POPE,AR,27427.09893000056,17127.0,2012
SEARCY,AR,2888.4744000000105,1276.0,2012
YELL,AR,9605.105512500142,5442.0,2012
LAWRENCE,AR,6769.492110675075,4280.0,2012
ARKANSAS,AR,8032.7576804250975,4547.0,2012
FRANKLIN,AR,11366.04085522512,4919.0,2012
CRAIGHEAD,AR,37960.6088874765,30189.0,2012
DREW,AR,6144.970174087603,5843.0,2012
CROSS,AR,4677.91072136253,3415.0,2012
LOGAN,AR,14371.69506750016,6208.0,2012
BOONE,AR,22998.82554408772,14179.0,2012
CRAWFORD,AR,54815.51175453876,29225.0,2012
CRITTENDEN,AR,12853.186425000269,10924.0,2012
JOHNSON,AR,12235.140157500215,7724.0,2012
POLK,AR,11803.40889408774,7987.0,2012
BENTON,AR,119748.607938154,72054.0,2012
SEBASTIAN,AR,159659.25207818113,73798.0,2012
CLAY,AR,4832.213386350044,4300.0,2012
SAINT FRANCIS,AR,6182.437195650071,5593.0,2012
PHILLIPS,AR,9451.277088825143,5921.0,2012
CONWAY,AR,11492.319427500193,6982.0,2012
WOODRUFF,AR,3813.277162500019,2406.0,2012
IZARD,AR,15284.157975000031,5974.0,2012
NEVADA,AR,2799.4278002250066,1684.0,2012
GRANT,AR,7124.711722500037,4311.0,2012
DESHA,AR,4665.624997950045,3620.0,2012
MARION,AR,7241.600501812581,4449.0,2012
ASHLEY,AR,6841.9243465876525,6945.0,2012
SHARP,AR,8879.237943862674,5771.0,2012
JACKSON,AR,6193.292242500071,4831.0,2012
POINSETT,AR,10820.559056587763,7531.0,2012
DALLAS,AR,2356.137093862503,1656.0,2012
LEE,AR,1503.6254288625016,1354.0,2012
NEWTON,AR,1298.4527775000051,587.0,2012
COCONINO,AZ,24139.042931363634,16403.0,2006
LA PAZ,AZ,6574.601020500019,4744.0,2006
PINAL,AZ,70967.16305684198,42042.0,2006
APACHE,AZ,4956.968689312506,2364.0,2006
NAVAJO,AZ,22462.061395038458,16098.0,2006
SANTA CRUZ,AZ,5018.852587500014,2671.0,2006
YUMA,AZ,25894.650619313354,16644.0,2006
YAVAPAI,AZ,71430.08785173096,48479.0,2006
MOHAVE,AZ,86907.83321935807,56849.0,2006
MARICOPA,AZ,1025699.797283909,600017.0,2006
COCHISE,AZ,36249.59637495128,25117.0,2006
GREENLEE,AZ,604.8138750000003,327.0,2006
GILA,AZ,27926.2255983508,14630.0,2006
PIMA,AZ,423408.97036015417,209182.0,2006
GRAHAM,AZ,17926.884489125245,8840.0,2006
NAVAJO,AZ,26295.31026602599,18071.0,2007
YAVAPAI,AZ,80612.08002311859,52204.0,2007
COCONINO,AZ,28000.955807726383,19058.0,2007
YUMA,AZ,29081.098185250943,19430.0,2007
GILA,AZ,29464.154428888232,16513.0,2007
MOHAVE,AZ,107756.98505522273,69350.0,2007
PINAL,AZ,81812.7556246061,49427.0,2007
APACHE,AZ,5611.683784087522,3015.0,2007
LA PAZ,AZ,6792.1354950000205,4966.0,2007
PIMA,AZ,487865.064144016,245499.0,2007
MARICOPA,AZ,1201326.1970205083,699686.0,2007
GREENLEE,AZ,885.8401875000011,369.0,2007
COCHISE,AZ,43407.991075801605,28326.0,2007
GRAHAM,AZ,27183.827551400333,10608.0,2007
SANTA CRUZ,AZ,4826.517066000015,2912.0,2007
MOHAVE,AZ,129104.7582622998,82091.0,2008
SANTA CRUZ,AZ,5268.527071500023,3207.0,2008
LA PAZ,AZ,7148.771695500017,5030.0,2008
COCONINO,AZ,33009.961254126414,21206.0,2008
GREENLEE,AZ,1462.275712500003,415.0,2008
YAVAPAI,AZ,84208.44313676939,54799.0,2008
COCHISE,AZ,51387.53871993961,33131.0,2008
GILA,AZ,28275.6222216133,16726.0,2008
MARICOPA,AZ,1380488.2489466548,783873.0,2008
YUMA,AZ,32244.45165512603,21503.0,2008
GRAHAM,AZ,35978.087988862986,13424.0,2008
NAVAJO,AZ,29720.36262083836,18850.0,2008
PINAL,AZ,85899.3902579942,54156.0,2008
